datetime,timestamp_ms,ppm,temperature_c,battery_mv,status
2026-06-01 11:58:38,555180,0.305,28.47,117,1
2026-06-01 11:58:41,558210,-0.031,28.47,117,1
2026-06-01 11:58:44,561240,-0.473,28.47,117,1
2026-06-01 11:58:47,564270,0.536,28.47,117,1
2026-06-01 11:58:50,567300,0.536,28.47,118,1
2026-06-01 11:58:53,570330,0.893,28.47,117,1
2026-06-01 11:58:56,573360,0.053,28.46,117,1
2026-06-01 11:58:59,576390,-0.515,28.46,117,1
2026-06-01 11:59:02,579420,0.662,28.47,118,1
2026-06-01 11:59:05,582450,-0.683,28.47,118,1
2026-06-01 11:59:08,585480,0.620,28.46,118,1
2026-06-01 11:59:11,588510,-0.052,28.46,118,1
2026-06-01 11:59:14,591540,-0.137,28.46,117,1
2026-06-01 11:59:17,594570,0.578,28.46,118,1
2026-06-01 11:59:20,597600,0.011,28.46,118,1
2026-06-01 11:59:23,600630,-0.389,28.46,117,1
2026-06-01 11:59:26,603660,-0.031,28.46,117,1
2026-06-01 11:59:29,606690,0.473,28.46,118,1
2026-06-01 11:59:32,609720,-0.052,28.46,118,1
2026-06-01 11:59:35,612750,-0.914,28.46,118,1
2026-06-01 11:59:39,615780,0.893,28.46,117,1
2026-06-01 11:59:42,618810,0.284,28.46,118,1
2026-06-01 11:59:45,621840,0.095,28.46,117,1
2026-06-01 11:59:48,624870,0.389,28.46,118,1
2026-06-01 11:59:51,627900,0.410,28.46,118,1
2026-06-01 11:59:54,630930,0.473,28.46,118,1
2026-06-01 11:59:57,633960,0.704,28.46,118,1
2026-06-01 12:00:00,636990,0.137,28.46,117,1
2026-06-01 12:00:03,640020,-0.010,28.46,118,1
2026-06-01 12:00:06,643050,-0.263,28.46,117,1
2026-06-01 12:00:09,646080,-0.620,28.46,117,1
2026-06-01 12:00:12,649110,0.116,28.46,118,1
2026-06-01 12:00:15,652140,0.914,28.46,118,1
2026-06-01 12:00:18,655170,0.158,28.46,117,1
2026-06-01 12:00:21,658200,0.998,28.45,118,1
2026-06-01 12:00:24,661230,0.830,28.45,118,1
2026-06-01 12:00:27,664260,-0.620,28.45,118,1
2026-06-01 12:00:30,667290,-0.326,28.45,118,1
2026-06-01 12:00:33,670320,0.263,28.45,118,1
2026-06-01 12:00:36,673350,0.200,28.45,118,1
2026-06-01 12:00:39,676380,1.082,28.44,118,1
2026-06-01 12:00:42,679410,0.578,28.45,118,1
2026-06-01 12:00:45,682440,-0.326,28.45,118,1
2026-06-01 12:00:48,685470,0.557,28.45,117,1
2026-06-01 12:00:51,688500,1.187,28.45,117,1
2026-06-01 12:00:54,691530,0.746,28.44,118,1
2026-06-01 12:00:57,694560,1.145,28.44,118,1
2026-06-01 12:01:00,697590,0.452,28.44,118,1
2026-06-01 12:01:03,700620,0.221,28.44,117,1
2026-06-01 12:01:06,703650,0.578,28.44,118,1
2026-06-01 12:01:09,706680,0.032,28.44,118,1
2026-06-01 12:01:12,709710,0.830,28.43,118,1
2026-06-01 12:01:15,712740,-0.452,28.44,118,1
2026-06-01 12:01:19,715770,0.872,28.43,118,1
2026-06-01 12:01:22,718800,-0.095,28.43,118,1
2026-06-01 12:01:25,721830,0.872,28.43,118,1
2026-06-01 12:01:28,724860,0.641,28.43,118,1
2026-06-01 12:01:31,727890,0.599,28.43,118,1
2026-06-01 12:01:34,730920,0.662,28.43,118,1
2026-06-01 12:01:37,733950,-0.326,28.42,118,1
2026-06-01 12:01:40,736980,0.914,28.42,118,1
2026-06-01 12:01:43,740010,0.368,28.42,118,1
2026-06-01 12:01:46,743040,-0.704,28.42,118,1
2026-06-01 12:01:49,746070,0.305,28.42,118,1
2026-06-01 12:01:52,749100,1.040,28.42,118,1
2026-06-01 12:01:55,752130,-0.158,28.42,118,1
2026-06-01 12:01:58,755160,1.145,28.42,118,1
2026-06-01 12:02:01,758190,0.137,28.42,118,1
2026-06-01 12:02:04,761220,0.977,28.42,118,1
2026-06-01 12:02:07,764250,0.347,28.41,118,1
2026-06-01 12:02:10,767280,0.200,28.41,118,1
2026-06-01 12:02:13,770310,-0.452,28.41,119,1
2026-06-01 12:02:16,773340,0.053,28.41,118,1
2026-06-01 12:02:19,776370,-0.116,28.41,118,1
2026-06-01 12:02:22,779400,0.200,28.41,118,1
2026-06-01 12:02:25,782430,1.418,28.41,117,1
2026-06-01 12:02:28,785460,0.599,28.41,118,1
2026-06-01 12:02:31,788490,1.082,28.41,117,1
2026-06-01 12:02:34,791520,0.032,28.41,118,1
2026-06-01 12:02:37,794550,0.221,28.41,118,1
2026-06-01 12:02:40,797580,0.746,28.41,118,1
2026-06-01 12:02:43,800610,0.599,28.41,117,1
2026-06-01 12:02:46,803640,0.914,28.41,117,1
2026-06-01 12:02:49,806670,0.368,28.41,118,1
2026-06-01 12:02:52,809700,1.250,28.41,118,1
2026-06-01 12:02:55,812730,0.347,28.41,118,1
2026-06-01 12:02:59,815760,0.515,28.41,118,1
2026-06-01 12:03:02,818790,-0.221,28.41,118,1
2026-06-01 12:03:05,821820,0.830,28.41,118,1
2026-06-01 12:03:08,824850,0.263,28.41,117,1
2026-06-01 12:03:11,827880,0.893,28.41,117,1
2026-06-01 12:03:14,830910,0.431,28.41,118,1
2026-06-01 12:03:17,833940,0.557,28.41,118,1
2026-06-01 12:03:20,836970,0.851,28.41,118,1
2026-06-01 12:03:23,840000,0.473,28.40,117,1
2026-06-01 12:03:26,843030,0.662,28.40,118,1
2026-06-01 12:03:29,846060,0.242,28.40,117,1
2026-06-01 12:03:32,849090,-0.158,28.40,118,1
2026-06-01 12:03:35,852120,-0.599,28.40,118,1
2026-06-01 12:03:38,855150,-0.116,28.40,118,1
2026-06-01 12:03:41,858180,1.208,28.40,118,1
2026-06-01 12:03:44,861210,0.998,28.40,118,1
2026-06-01 12:03:47,864240,1.124,28.40,118,1
2026-06-01 12:03:50,867270,-0.641,28.40,118,1
2026-06-01 12:03:53,870300,0.872,28.40,118,1
2026-06-01 12:03:56,873330,0.767,28.40,118,1
2026-06-01 12:03:59,876360,-0.179,28.40,118,1
2026-06-01 12:04:02,879390,-0.074,28.40,118,1
2026-06-01 12:04:05,882420,0.578,28.40,118,1
2026-06-01 12:04:08,885450,0.389,28.40,117,1
2026-06-01 12:04:11,888480,1.187,28.40,118,1
2026-06-01 12:04:14,891510,0.557,28.40,118,1
2026-06-01 12:04:17,894540,0.347,28.40,117,1
2026-06-01 12:04:20,897570,0.683,28.40,117,1
2026-06-01 12:04:23,900600,0.830,28.40,118,1
2026-06-01 12:04:26,903630,-0.620,28.40,118,1
2026-06-01 12:04:29,906660,0.788,28.40,118,1
2026-06-01 12:04:32,909690,-0.326,28.40,118,1
2026-06-01 12:04:35,912720,-0.620,28.40,117,1
2026-06-01 12:04:38,915750,0.410,28.41,117,1
2026-06-01 12:04:42,918780,0.410,28.40,117,1
2026-06-01 12:04:45,921810,0.599,28.41,118,1
2026-06-01 12:04:48,924840,0.662,28.40,118,1
2026-06-01 12:04:51,927870,1.061,28.41,118,1
2026-06-01 12:04:54,930900,-0.158,28.40,118,1
2026-06-01 12:04:57,933930,0.284,28.40,117,1
2026-06-01 12:05:00,936960,-0.284,28.40,117,1
2026-06-01 12:05:03,939990,0.830,28.40,117,1
2026-06-01 12:05:06,943020,0.179,28.40,117,1
2026-06-01 12:05:09,946050,-0.326,28.40,118,1
2026-06-01 12:05:12,949080,-0.052,28.40,117,1
2026-06-01 12:05:15,952110,0.977,28.40,118,1
2026-06-01 12:05:18,955140,0.200,28.41,117,1
2026-06-01 12:05:21,958170,0.179,28.40,118,1
2026-06-01 12:05:24,961200,0.221,28.40,118,1
2026-06-01 12:05:27,964230,-0.599,28.40,118,1
2026-06-01 12:05:30,967260,0.242,28.40,119,1
2026-06-01 12:05:33,970290,-0.788,28.40,118,1
2026-06-01 12:05:36,973320,0.116,28.40,118,1
2026-06-01 12:05:39,976350,0.284,28.40,118,1
2026-06-01 12:05:42,979380,0.116,28.40,118,1
2026-06-01 12:05:45,982410,-0.305,28.40,117,1
2026-06-01 12:05:48,985440,-0.242,28.40,117,1
2026-06-01 12:05:51,988470,0.221,28.40,118,1
2026-06-01 12:05:54,991500,0.158,28.40,118,1
2026-06-01 12:05:57,994530,1.502,28.40,118,1
2026-06-01 12:06:00,997560,0.305,28.40,118,1
2026-06-01 12:06:03,1000590,0.368,28.40,118,1
2026-06-01 12:06:06,1003620,0.221,28.40,117,1
2026-06-01 12:06:09,1006650,-0.031,28.40,118,1
2026-06-01 12:06:12,1009680,-0.347,28.40,118,1
2026-06-01 12:06:15,1012710,0.137,28.39,118,1
2026-06-01 12:06:18,1015740,0.473,28.39,118,1
2026-06-01 12:06:22,1018770,-0.284,28.39,118,1
2026-06-01 12:06:25,1021800,-0.074,28.40,118,1
2026-06-01 12:06:28,1024830,-0.179,28.39,118,1
2026-06-01 12:06:31,1027860,0.263,28.40,118,1
2026-06-01 12:06:34,1030890,-0.683,28.39,118,1
2026-06-01 12:06:37,1033920,-0.704,28.40,118,1
2026-06-01 12:06:40,1036950,-0.872,28.40,118,1
2026-06-01 12:06:43,1039980,-0.494,28.40,117,1
2026-06-01 12:06:46,1043010,-0.368,28.39,118,1
2026-06-01 12:06:49,1046040,0.179,28.40,118,1
2026-06-01 12:06:52,1049070,0.452,28.40,118,1
2026-06-01 12:06:55,1052100,-0.052,28.40,118,1
2026-06-01 12:06:58,1055130,0.725,28.40,118,1
2026-06-01 12:07:01,1058160,0.284,28.40,118,1
2026-06-01 12:07:04,1061190,-0.095,28.40,118,1
2026-06-01 12:07:07,1064220,0.620,28.40,118,1
2026-06-01 12:07:10,1067250,-0.557,28.40,119,1
2026-06-01 12:07:13,1070280,-0.515,28.40,118,1
2026-06-01 12:07:16,1073310,0.368,28.40,118,1
2026-06-01 12:07:19,1076340,0.662,28.41,118,1
2026-06-01 12:07:22,1079370,0.053,28.40,118,1
2026-06-01 12:07:25,1082400,0.809,28.41,118,1
2026-06-01 12:07:28,1085430,0.683,28.40,118,1
2026-06-01 12:07:31,1088460,0.095,28.41,118,1
2026-06-01 12:07:34,1091490,1.061,28.41,118,1
2026-06-01 12:07:37,1094520,0.074,28.41,118,1
2026-06-01 12:07:40,1097550,1.061,28.41,118,1
2026-06-01 12:07:43,1100580,0.494,28.40,118,1
2026-06-01 12:07:46,1103610,0.242,28.41,118,1
2026-06-01 12:07:49,1106640,0.179,28.41,118,1
2026-06-01 12:07:52,1109670,-0.368,28.40,118,1
2026-06-01 12:07:55,1112700,0.536,28.40,118,1
2026-06-01 12:07:58,1115730,0.284,28.40,118,1
2026-06-01 12:08:02,1118760,0.410,28.40,118,1
2026-06-01 12:08:05,1121790,-0.452,28.40,118,1
2026-06-01 12:08:08,1124820,-0.095,28.40,118,1
2026-06-01 12:08:11,1127850,1.481,28.40,118,1
2026-06-01 12:08:14,1130880,0.494,28.40,118,1
2026-06-01 12:08:17,1133910,0.074,28.40,118,1
2026-06-01 12:08:20,1136940,0.725,28.40,118,1
2026-06-01 12:08:23,1139970,0.116,28.40,118,1
2026-06-01 12:08:26,1143000,0.851,28.40,118,1
2026-06-01 12:08:29,1146030,-0.851,28.40,118,1
2026-06-01 12:08:32,1149060,0.851,28.40,118,1
2026-06-01 12:08:35,1152090,0.032,28.40,118,1
2026-06-01 12:08:38,1155120,-0.095,28.39,118,1
2026-06-01 12:08:41,1158150,-0.052,28.40,118,1
2026-06-01 12:08:44,1161180,0.431,28.40,118,1
2026-06-01 12:08:47,1164210,-0.557,28.40,118,1
2026-06-01 12:08:50,1167240,-0.368,28.40,118,1
2026-06-01 12:08:53,1170270,0.620,28.40,118,1
2026-06-01 12:08:56,1173300,0.956,28.40,117,1
2026-06-01 12:08:59,1176330,-0.389,28.40,117,1
2026-06-01 12:09:02,1179360,0.347,28.40,118,1
2026-06-01 12:09:05,1182390,0.116,28.40,117,1
2026-06-01 12:09:08,1185420,-0.683,28.40,118,1
2026-06-01 12:09:11,1188450,0.725,28.40,118,1
2026-06-01 12:09:14,1191480,0.305,28.40,118,1
2026-06-01 12:09:17,1194510,-0.095,28.40,118,1
2026-06-01 12:09:20,1197540,-0.368,28.39,118,1
2026-06-01 12:09:23,1200570,0.305,28.39,118,1
2026-06-01 12:09:26,1203600,0.452,28.40,118,1
2026-06-01 12:09:29,1206630,0.242,28.40,118,1
2026-06-01 12:09:32,1209660,0.263,28.40,118,1
2026-06-01 12:09:35,1212690,1.124,28.39,118,1
2026-06-01 12:09:38,1215720,1.250,28.40,118,1
2026-06-01 12:09:41,1218750,0.158,28.39,118,1
2026-06-01 12:09:45,1221780,0.347,28.40,118,1
2026-06-01 12:09:48,1224810,-0.179,28.39,118,1
2026-06-01 12:09:51,1227840,1.166,28.40,118,1
2026-06-01 12:09:54,1230870,-0.578,28.39,118,1
2026-06-01 12:09:57,1233900,-0.284,28.39,118,1
2026-06-01 12:10:00,1236930,1.271,28.39,118,1
2026-06-01 12:10:03,1239960,-0.137,28.39,118,1
2026-06-01 12:10:06,1242990,-0.179,28.39,118,1
2026-06-01 12:10:09,1246020,-0.746,28.39,118,1
2026-06-01 12:10:12,1249050,-0.095,28.39,118,1
2026-06-01 12:10:15,1252080,0.137,28.39,118,1
2026-06-01 12:10:18,1255110,0.620,28.38,118,1
2026-06-01 12:10:21,1258140,0.410,28.38,118,1
2026-06-01 12:10:24,1261170,0.053,28.38,118,1
2026-06-01 12:10:27,1264200,0.389,28.38,118,1
2026-06-01 12:10:30,1267230,-0.494,28.38,118,1
2026-06-01 12:10:33,1270260,-0.074,28.38,118,1
2026-06-01 12:10:36,1273290,-0.473,28.38,118,1
2026-06-01 12:10:39,1276320,0.704,28.38,118,1
2026-06-01 12:10:42,1279350,-0.052,28.38,118,1
2026-06-01 12:10:45,1282380,0.074,28.38,118,1
2026-06-01 12:10:48,1285410,1.733,28.38,118,1
2026-06-01 12:10:51,1288440,0.263,28.39,118,1
2026-06-01 12:10:54,1291470,-0.179,28.39,118,1
2026-06-01 12:10:57,1294500,1.250,28.38,118,1
2026-06-01 12:11:00,1297530,0.200,28.39,118,1
2026-06-01 12:11:03,1300560,0.683,28.39,118,1
2026-06-01 12:11:06,1303590,0.137,28.39,118,1
2026-06-01 12:11:09,1306620,0.704,28.38,118,1
2026-06-01 12:11:12,1309650,0.809,28.39,118,1
2026-06-01 12:11:15,1312680,-0.557,28.38,118,1
2026-06-01 12:11:18,1315710,0.263,28.39,119,1
2026-06-01 12:11:21,1318740,0.473,28.38,118,1
2026-06-01 12:11:25,1321770,0.473,28.38,118,1
2026-06-01 12:11:28,1324800,0.767,28.38,119,1
2026-06-01 12:11:31,1327830,0.305,28.38,118,1
2026-06-01 12:11:34,1330860,-0.137,28.38,119,1
2026-06-01 12:11:37,1333890,-0.179,28.38,118,1
2026-06-01 12:11:40,1336920,-0.725,28.38,118,1
2026-06-01 12:11:43,1339950,0.431,28.38,119,1
2026-06-01 12:11:46,1342980,-0.347,28.39,119,1
2026-06-01 12:11:49,1346010,0.347,28.39,119,1
2026-06-01 12:11:52,1349040,0.053,28.39,118,1
2026-06-01 12:11:55,1352070,0.095,28.39,118,1
2026-06-01 12:11:58,1355100,0.137,28.39,118,1
2026-06-01 12:12:01,1358130,-0.872,28.39,118,1
2026-06-01 12:12:04,1361160,-0.326,28.39,119,1
2026-06-01 12:12:07,1364190,0.053,28.39,119,1
2026-06-01 12:12:10,1367220,-0.221,28.39,119,1
2026-06-01 12:12:13,1370250,0.389,28.39,119,1
2026-06-01 12:12:16,1373280,0.767,28.39,118,1
2026-06-01 12:12:19,1376310,0.158,28.39,118,1
2026-06-01 12:12:22,1379340,0.389,28.39,118,1
2026-06-01 12:12:25,1382370,0.515,28.39,118,1
2026-06-01 12:12:28,1385400,-0.179,28.39,118,1
2026-06-01 12:12:31,1388430,-0.599,28.39,118,1
2026-06-01 12:12:34,1391460,-0.368,28.39,119,1
2026-06-01 12:12:37,1394490,0.683,28.39,119,1
2026-06-01 12:12:40,1397520,-0.031,28.39,119,1
2026-06-01 12:12:43,1400550,1.103,28.39,118,1
2026-06-01 12:12:46,1403580,0.536,28.39,118,1
2026-06-01 12:12:49,1406610,-0.095,28.39,118,1
2026-06-01 12:12:52,1409640,0.515,28.39,118,1
2026-06-01 12:12:55,1412670,0.599,28.39,118,1
2026-06-01 12:12:58,1415700,-0.052,28.38,119,1
2026-06-01 12:13:01,1418730,0.557,28.39,119,1
2026-06-01 12:13:05,1421760,0.410,28.38,118,1
2026-06-01 12:13:08,1424790,0.683,28.38,118,1
2026-06-01 12:13:11,1427820,-0.389,28.38,118,1
2026-06-01 12:13:14,1430850,-0.410,28.38,118,1
2026-06-01 12:13:17,1433880,-0.557,28.38,118,1
2026-06-01 12:13:20,1436910,-0.368,28.38,119,1
2026-06-01 12:13:23,1439940,0.284,28.38,119,1
2026-06-01 12:13:26,1442970,0.578,28.38,118,1
2026-06-01 12:13:29,1446000,-0.893,28.38,118,1
2026-06-01 12:13:32,1449030,-0.620,28.38,118,1
2026-06-01 12:13:35,1452060,0.788,28.38,118,1
2026-06-01 12:13:38,1455090,-0.389,28.38,118,1
2026-06-01 12:13:41,1458120,0.326,28.38,119,1
2026-06-01 12:13:44,1461150,0.494,28.38,119,1
2026-06-01 12:13:47,1464180,1.019,28.38,119,1
2026-06-01 12:13:50,1467210,0.368,28.37,119,1
2026-06-01 12:13:53,1470240,0.473,28.38,118,1
2026-06-01 12:13:56,1473270,0.599,28.37,119,1
2026-06-01 12:13:59,1476300,-1.019,28.38,118,1
2026-06-01 12:14:02,1479330,0.410,28.37,119,1
2026-06-01 12:14:05,1482360,0.620,28.37,118,1
2026-06-01 12:14:08,1485390,0.053,28.37,119,1
2026-06-01 12:14:11,1488420,0.998,28.38,119,1
2026-06-01 12:14:14,1491450,0.242,28.37,118,1
2026-06-01 12:14:17,1494480,0.263,28.37,118,1
2026-06-01 12:14:20,1497510,0.557,28.37,118,1
2026-06-01 12:14:23,1500540,0.473,28.37,119,1
2026-06-01 12:14:26,1503570,-0.662,28.37,119,1
2026-06-01 12:14:29,1506600,1.229,28.38,118,1
2026-06-01 12:14:32,1509630,1.271,28.37,118,1
2026-06-01 12:14:35,1512660,0.158,28.37,119,1
2026-06-01 12:14:38,1515690,-0.031,28.38,118,1
2026-06-01 12:14:41,1518720,1.103,28.38,118,1
2026-06-01 12:14:44,1521750,0.242,28.38,119,1
2026-06-01 12:14:48,1524780,0.557,28.38,119,1
2026-06-01 12:14:51,1527810,0.368,28.38,118,1
2026-06-01 12:14:54,1530840,1.103,28.37,118,1
2026-06-01 12:14:57,1533870,0.599,28.37,118,1
2026-06-01 12:15:00,1536900,0.389,28.38,117,1
2026-06-01 12:15:03,1539930,0.410,28.38,118,1
2026-06-01 12:15:06,1542960,0.725,28.38,117,1
2026-06-01 12:15:09,1545990,0.347,28.38,118,1
2026-06-01 12:15:12,1549020,0.410,28.38,118,1
2026-06-01 12:15:15,1552050,0.746,28.38,118,1
2026-06-01 12:15:18,1555080,-0.326,28.38,118,1
2026-06-01 12:15:21,1558110,-0.242,28.38,118,1
2026-06-01 12:15:24,1561140,0.389,28.38,118,1
2026-06-01 12:15:27,1564170,0.767,28.38,118,1
2026-06-01 12:15:30,1567200,0.872,28.38,118,1
2026-06-01 12:15:33,1570230,1.082,28.38,118,1
2026-06-01 12:15:36,1573260,0.095,28.38,118,1
2026-06-01 12:15:39,1576290,0.998,28.37,118,1
2026-06-01 12:15:42,1579320,0.704,28.38,118,1
2026-06-01 12:15:45,1582350,1.124,28.38,119,1
2026-06-01 12:15:48,1585380,1.082,28.38,119,1
2026-06-01 12:15:51,1588410,0.557,28.37,119,1
2026-06-01 12:15:54,1591440,0.032,28.37,119,1
2026-06-01 12:15:57,1594470,0.662,28.37,118,1
2026-06-01 12:16:00,1597500,-0.263,28.37,119,1
2026-06-01 12:16:03,1600530,0.725,28.37,118,1
2026-06-01 12:16:06,1603560,0.515,28.37,118,1
2026-06-01 12:16:09,1606590,0.452,28.37,117,1
2026-06-01 12:16:12,1609620,0.935,28.37,117,1
2026-06-01 12:16:15,1612650,0.893,28.37,118,1
2026-06-01 12:16:18,1615680,0.200,28.37,118,1
2026-06-01 12:16:21,1618710,0.872,28.37,118,1
2026-06-01 12:16:24,1621740,1.019,28.37,118,1
2026-06-01 12:16:28,1624770,0.242,28.37,118,1
2026-06-01 12:16:31,1627800,1.775,28.37,118,1
2026-06-01 12:16:34,1630830,0.284,28.37,118,1
2026-06-01 12:16:37,1633860,0.410,28.37,118,1
2026-06-01 12:16:40,1636890,0.536,28.37,118,1
2026-06-01 12:16:43,1639920,0.473,28.37,118,1
2026-06-01 12:16:46,1642950,0.368,28.37,118,1
2026-06-01 12:16:49,1645980,1.691,28.37,118,1
2026-06-01 12:16:52,1649010,0.515,28.37,118,1
2026-06-01 12:16:55,1652040,0.158,28.37,118,1
2026-06-01 12:16:58,1655070,-0.137,28.38,118,1
2026-06-01 12:17:01,1658100,0.095,28.38,118,1
2026-06-01 12:17:04,1661130,0.578,28.38,118,1
2026-06-01 12:17:07,1664160,0.452,28.38,118,1
2026-06-01 12:17:10,1667190,-0.158,28.38,118,1
2026-06-01 12:17:13,1670220,0.074,28.38,118,1
2026-06-01 12:17:16,1673250,1.313,28.38,118,1
2026-06-01 12:17:19,1676280,0.284,28.38,118,1
2026-06-01 12:17:22,1679310,0.431,28.38,118,1
2026-06-01 12:17:25,1682340,0.116,28.38,117,1
2026-06-01 12:17:28,1685370,1.061,28.38,118,1
2026-06-01 12:17:31,1688400,-0.431,28.38,118,1
2026-06-01 12:17:34,1691430,0.074,28.39,118,1
2026-06-01 12:17:37,1694460,0.200,28.38,118,1
2026-06-01 12:17:40,1697490,0.683,28.38,118,1
2026-06-01 12:17:43,1700520,0.683,28.38,118,1
2026-06-01 12:17:46,1703550,-0.031,28.38,118,1
2026-06-01 12:17:49,1706580,-0.200,28.38,118,1
2026-06-01 12:17:52,1709610,-0.284,28.38,118,1
2026-06-01 12:17:55,1712640,-0.200,28.38,118,1
2026-06-01 12:17:58,1715670,0.515,28.38,118,1
2026-06-01 12:18:01,1718700,0.893,28.38,118,1
2026-06-01 12:18:04,1721730,0.263,28.39,118,1
2026-06-01 12:18:08,1724760,0.095,28.38,118,1
2026-06-01 12:18:11,1727790,-0.200,28.39,118,1
2026-06-01 12:18:14,1730820,-0.578,28.38,118,1
2026-06-01 12:18:17,1733850,0.515,28.39,118,1
2026-06-01 12:18:20,1736880,0.725,28.39,118,1
2026-06-01 12:18:23,1739910,0.158,28.39,118,1
2026-06-01 12:18:26,1742940,-0.074,28.39,118,1
2026-06-01 12:18:29,1745970,0.032,28.39,117,1
2026-06-01 12:18:32,1749000,0.368,28.39,118,1
2026-06-01 12:18:35,1752030,0.263,28.39,118,1
2026-06-01 12:18:38,1755060,0.704,28.39,118,1
2026-06-01 12:18:41,1758090,0.200,28.39,118,1
2026-06-01 12:18:44,1761120,-0.031,28.39,118,1
2026-06-01 12:18:47,1764150,0.200,28.39,118,1
2026-06-01 12:18:50,1767180,0.746,28.39,118,1
2026-06-01 12:18:53,1770210,0.347,28.40,118,1
2026-06-01 12:18:56,1773240,0.284,28.40,118,1
2026-06-01 12:18:59,1776270,0.536,28.40,118,1
2026-06-01 12:19:02,1779300,-0.095,28.40,118,1
2026-06-01 12:19:05,1782330,0.221,28.40,118,1
2026-06-01 12:19:08,1785360,0.977,28.39,118,1
2026-06-01 12:19:11,1788390,-0.263,28.40,118,1
2026-06-01 12:19:14,1791420,0.956,28.40,118,1
2026-06-01 12:19:17,1794450,0.011,28.40,118,1
2026-06-01 12:19:20,1797480,-0.284,28.40,118,1
2026-06-01 12:19:23,1800510,1.145,28.40,118,1
2026-06-01 12:19:26,1803540,1.124,28.40,117,1
2026-06-01 12:19:29,1806570,0.305,28.40,118,1
2026-06-01 12:19:32,1809600,1.250,28.40,118,1
2026-06-01 12:19:35,1812630,1.019,28.40,118,1
2026-06-01 12:19:38,1815660,0.116,28.40,118,1
2026-06-01 12:19:41,1818690,1.019,28.40,118,1
2026-06-01 12:19:44,1821720,-0.221,28.40,118,1
2026-06-01 12:19:47,1824750,0.368,28.40,118,1
2026-06-01 12:19:51,1827780,0.032,28.40,118,1
2026-06-01 12:19:54,1830810,0.851,28.40,118,1
2026-06-01 12:19:57,1833840,-0.010,28.40,118,1
2026-06-01 12:20:00,1836870,0.326,28.40,118,1
2026-06-01 12:20:03,1839900,-0.242,28.40,118,1
2026-06-01 12:20:06,1842930,0.557,28.40,118,1
2026-06-01 12:20:09,1845960,0.935,28.40,118,1
2026-06-01 12:20:12,1848990,0.242,28.40,118,1
2026-06-01 12:20:15,1852020,0.242,28.40,118,1
2026-06-01 12:20:18,1855050,0.095,28.40,118,1
2026-06-01 12:20:21,1858080,1.103,28.40,118,1
2026-06-01 12:20:24,1861110,0.347,28.40,118,1
2026-06-01 12:20:27,1864140,-0.242,28.40,118,1
2026-06-01 12:20:30,1867170,0.704,28.40,118,1
2026-06-01 12:20:33,1870200,1.103,28.40,118,1
2026-06-01 12:20:36,1873230,0.662,28.40,118,1
2026-06-01 12:20:39,1876260,0.767,28.40,118,1
2026-06-01 12:20:42,1879290,0.662,28.40,118,1
2026-06-01 12:20:45,1882320,1.082,28.40,117,1
2026-06-01 12:20:48,1885350,0.620,28.40,119,1
2026-06-01 12:20:51,1888380,0.200,28.40,119,1
2026-06-01 12:20:54,1891410,0.515,28.40,118,1
2026-06-01 12:20:57,1894440,0.809,28.41,118,1
2026-06-01 12:21:00,1897470,0.452,28.41,118,1
2026-06-01 12:21:03,1900500,0.515,28.41,118,1
2026-06-01 12:21:06,1903530,0.452,28.41,118,1
2026-06-01 12:21:09,1906560,0.788,28.41,118,1
2026-06-01 12:21:12,1909590,0.872,28.41,118,1
2026-06-01 12:21:15,1912620,-0.116,28.41,117,1
2026-06-01 12:21:18,1915650,1.229,28.41,118,1
2026-06-01 12:21:21,1918680,0.788,28.41,118,1
2026-06-01 12:21:24,1921710,0.683,28.41,119,1
2026-06-01 12:21:27,1924740,2.195,28.41,118,1
2026-06-01 12:21:31,1927770,0.179,28.41,118,1
2026-06-01 12:21:34,1930800,0.809,28.41,118,1
2026-06-01 12:21:37,1933830,0.200,28.41,118,1
2026-06-01 12:21:40,1936860,0.935,28.41,118,1
2026-06-01 12:21:43,1939890,0.998,28.41,118,1
2026-06-01 12:21:46,1942920,0.221,28.41,119,1
2026-06-01 12:21:49,1945950,0.935,28.41,118,1
2026-06-01 12:21:52,1948980,0.998,28.41,118,1
2026-06-01 12:21:55,1952010,0.494,28.41,118,1
2026-06-01 12:21:58,1955040,0.809,28.41,118,1
2026-06-01 12:22:01,1958070,1.145,28.41,118,1
2026-06-01 12:22:04,1961100,0.557,28.41,117,1
2026-06-01 12:22:07,1964130,0.599,28.41,118,1
2026-06-01 12:22:10,1967160,0.137,28.41,118,1
2026-06-01 12:22:13,1970190,0.494,28.41,118,1
2026-06-01 12:22:16,1973220,0.809,28.41,119,1
2026-06-01 12:22:19,1976250,0.410,28.41,118,1
2026-06-01 12:22:22,1979280,0.200,28.41,118,1
2026-06-01 12:22:25,1982310,0.641,28.41,118,1
2026-06-01 12:22:28,1985340,0.599,28.40,118,1
2026-06-01 12:22:31,1988370,0.389,28.41,118,1
2026-06-01 12:22:34,1991400,0.515,28.41,118,1
2026-06-01 12:22:37,1994430,-0.158,28.41,118,1
2026-06-01 12:22:40,1997460,0.977,28.41,119,1
2026-06-01 12:22:43,2000490,0.053,28.40,118,1
2026-06-01 12:22:46,2003520,-0.263,28.40,119,1
2026-06-01 12:22:49,2006550,0.389,28.40,118,1
2026-06-01 12:22:52,2009580,0.977,28.40,118,1
2026-06-01 12:22:55,2012610,-0.095,28.40,119,1
